age,income,score,balance,region,label
59.9,70694.55,0.3689,8564.88,west,0
38.6,96611.31,-0.6816,2039.47,east,1
41.2,49345.37,-2.3761,3729.61,east,0
50.8,36830.81,-0.2820,3677.24,north,0
23.8,23054.61,0.5464,2527.05,north,0
45.7,55280.00,0.1241,3364.54,east,1
22.9,31681.12,0.0145,9177.27,south,0
29.7,57535.05,1.7190,2422.54,south,0
50.4,68353.41,0.2753,12499.53,south,1
68.6,52556.88,0.9074,165.21,east,1
70.0,43243.11,0.3304,-2395.51,south,0
31.6,82843.25,1.6284,2814.37,east,1
25.6,57043.65,-0.3555,1086.52,north,1
45.0,65056.49,1.1704,8685.41,south,1
41.0,78385.69,1.8025,6301.85,north,1
37.7,36566.04,-0.3591,1675.52,north,0
58.0,43655.34,1.0409,4303.44,east,1
54.9,107041.08,-1.3257,3963.47,east,1
47.2,57814.92,0.3219,12855.14,south,0
50.3,41425.76,0.7359,5344.89,north,1
48.3,56021.80,-0.8078,5722.46,north,0
53.2,50111.87,-1.7562,6524.62,east,1
66.2,37964.63,0.0604,5602.87,north,0
67.2,53163.13,-0.3109,4906.56,east,0
68.9,60366.05,0.1960,2303.51,south,1
62.7,60483.14,0.3024,5183.09,south,0
23.4,70713.05,0.8352,5536.04,north,1
41.5,28616.54,1.5554,852.85,east,0
58.6,33017.79,0.4413,5145.79,east,0
33.3,75364.13,-1.4921,1106.66,west,1
49.5,52530.82,0.6798,-168.77,north,1
20.9,83282.62,0.4010,4677.08,west,1
28.6,66372.95,0.1615,6468.81,west,1
38.8,34611.96,1.5795,7731.28,south,0
21.7,70682.50,0.2796,3203.35,south,1
40.1,41992.36,-0.3327,461.60,west,0
30.0,65554.96,0.4781,2181.96,west,1
62.8,83514.65,-1.5552,4105.87,south,0
34.6,99885.12,0.9645,4545.86,east,1
37.8,59455.93,0.0822,6310.03,south,0
59.7,73668.79,,4333.06,west,1
47.1,66305.80,0.6985,8083.69,south,1
20.6,75391.99,0.3939,2955.96,south,1
29.3,13493.89,0.2093,6307.58,east,0
49.8,53542.45,-1.1392,6833.62,south,0
28.4,66127.26,-0.0529,6070.26,south,0
30.9,69435.05,0.3205,6510.92,south,0
50.4,46789.52,0.9976,1595.27,west,1
43.7,76017.40,0.4533,7563.91,west,1
32.0,81176.26,0.7131,3349.63,east,1
47.1,62040.59,0.7056,4347.86,north,1
51.0,56541.57,-0.4897,1830.61,west,0
20.0,54143.44,0.3298,6016.81,north,0
32.2,63316.65,-0.1817,3563.47,north,1
34.0,82583.55,-1.2019,2832.74,south,1
63.7,88496.34,-1.4559,6974.26,north,1
20.7,52047.90,0.8472,2595.89,west,0
36.1,43539.09,1.4457,6004.67,east,1
28.1,46080.31,1.4339,5468.08,south,0
54.1,78965.96,-0.8025,6525.55,east,1
60.2,64848.94,1.5120,5066.12,south,1
21.0,66274.57,1.5701,1247.38,east,1
62.9,69659.80,-0.7133,5364.37,west,0
54.2,67704.01,0.5152,6040.95,north,1
29.3,58483.07,1.7183,10592.79,west,0
65.6,41510.30,0.1273,10565.54,south,0
33.2,49327.85,1.2031,7593.52,north,1
59.0,62999.03,-0.5732,7905.77,east,0
21.9,68007.74,-0.2958,-2831.40,south,0
41.7,53918.71,0.9028,3328.94,east,1
44.3,53071.95,-0.1241,1641.67,west,0
64.6,86027.31,0.1640,6772.17,west,1
61.5,52130.70,0.1306,6577.34,east,1
46.4,64853.69,-0.9686,6604.11,north,0
20.7,54875.59,1.5083,6730.15,north,0
40.4,44887.47,-0.0951,6055.21,west,0
37.5,32737.20,-0.2841,4627.01,north,0
69.8,50834.21,-0.4006,3185.89,west,0
53.4,45599.44,0.1022,7113.23,south,0
39.1,76402.23,-0.8784,4982.11,east,1
37.0,39559.12,0.8916,8183.40,north,0
57.9,53138.81,-0.2968,3624.00,south,0
23.0,72826.67,0.8178,4140.73,east,1
60.5,58672.00,-0.8249,2585.77,west,0
52.9,69877.88,-0.9649,6960.05,south,0
40.6,76147.89,-0.8691,2474.37,south,0
54.9,30161.73,0.2633,-2195.28,south,0
38.7,53158.37,-1.2640,2514.46,south,1
25.4,43048.15,,2863.66,west,0
39.7,85599.32,-0.2887,4939.62,west,1
20.7,58583.47,0.9193,3884.80,east,1
22.5,69897.48,-0.3404,8807.38,north,1
40.8,92023.81,0.8346,5944.99,south,1
60.9,54199.60,-0.9762,7916.02,south,0
28.6,62116.70,-1.0478,9208.13,south,1
44.0,68261.89,0.6181,8156.62,west,1
68.9,55831.09,-0.5089,7780.88,north,1
61.0,,1.0766,3551.27,north,1
64.9,75778.52,-0.6503,6332.39,east,0
53.1,79166.15,0.5357,4693.46,south,1
48.6,61633.74,,7344.03,west,0
48.3,54442.14,-1.6831,3240.87,south,0
49.3,54218.05,1.4426,7006.88,north,1
42.2,54038.84,-0.1741,3489.51,east,0
36.8,30573.15,0.9873,7269.09,west,0
30.4,67397.42,0.2054,8725.60,east,1
21.4,75663.02,,8740.42,west,0
37.2,60549.22,0.4192,3785.98,south,1
58.0,51635.39,1.0951,9035.08,west,0
46.7,61409.50,1.3024,-180.30,south,1
26.5,64857.46,1.6440,5535.50,west,0
60.3,66727.27,0.4147,721.57,north,1
20.2,93686.83,-0.0732,5078.97,west,1
66.4,45035.10,0.0969,1437.32,south,1
51.9,67395.48,-1.1198,4902.62,north,1
46.9,73361.71,0.7524,2878.27,west,1
39.5,62148.09,0.7409,8885.31,east,1
60.9,56417.94,0.3707,11591.83,south,0
18.4,41956.64,-0.7359,7659.17,south,0
18.8,49842.75,0.6612,8170.94,south,0
45.1,73632.75,-0.5171,6475.35,east,0
33.4,87284.74,1.2554,4797.70,south,1
38.9,48706.17,-0.5734,4387.52,west,0
45.9,69329.47,-0.4949,1539.23,east,0
20.3,70211.61,-0.2907,2679.86,west,1
69.1,79134.17,-0.9925,7481.67,south,0
53.2,65173.98,-0.8595,3823.91,east,1
23.1,68790.78,-0.2554,6239.83,north,1
56.4,77043.05,-2.4039,2368.53,east,1
45.7,39436.25,,12033.17,north,1
53.7,61549.32,0.3903,9204.66,south,1
56.4,28480.61,0.3095,4823.65,west,0
69.6,24714.80,-0.8491,10766.69,north,0
24.2,45671.93,0.2098,6653.93,south,0
69.8,32602.69,0.0116,8424.65,south,0
42.8,69929.94,0.1154,4634.30,north,1
28.4,78801.13,-1.4422,3749.58,north,1
37.4,55116.08,-0.0973,9415.18,east,0
36.9,58155.26,-1.8477,7354.16,south,0
64.6,56419.44,-0.1783,7629.52,west,0
45.3,55909.36,-0.8598,8170.76,west,0
21.5,63135.90,-0.5841,5521.43,west,1
55.2,67058.71,-0.3048,3752.08,west,0
43.9,52253.32,0.8462,6288.45,south,1
60.4,46347.91,1.2221,-168.55,east,1
20.4,51190.83,0.0448,5406.26,east,0
63.0,75236.40,-1.0500,8539.83,south,0
64.4,53012.90,1.4837,4453.18,north,1
18.4,87033.24,-1.3740,10776.28,east,1
42.8,56255.58,-0.5317,4093.75,east,0
24.3,85506.03,-0.1988,2007.83,north,1
45.5,38955.60,-0.7169,6904.73,north,0
22.6,48039.00,1.3309,4619.43,west,0
64.1,69326.73,0.4106,7003.42,west,1
27.5,69521.77,1.0774,3193.54,north,1
52.7,57792.27,-0.2819,6802.99,south,0
52.0,97673.28,0.8714,5484.32,north,1
34.7,61940.34,-0.1396,5902.29,south,0
29.2,65882.08,-0.1345,8008.41,west,0
65.6,50298.75,0.3063,2823.30,south,0
20.1,90681.09,0.3972,4635.91,west,1
31.2,76169.11,0.5753,8481.81,south,1
35.0,68114.33,-0.2023,8828.95,north,0
48.4,30944.75,-1.4768,7301.54,east,0
37.2,67208.85,-0.3067,1787.82,south,1
23.8,52165.31,-2.6475,5748.96,west,0
47.7,67740.26,-0.2772,3922.30,west,1
55.7,77169.59,-0.7992,4178.54,south,0
54.6,47047.61,0.8178,495.43,north,1
43.5,64548.64,-2.6801,-1156.67,east,0
34.0,76526.10,1.9880,8090.78,east,1
18.5,63558.95,-0.3358,7557.92,south,0
45.7,54654.46,-1.5754,755.41,north,0
50.7,41433.15,0.4227,4051.39,north,1
40.9,48499.79,0.4863,5292.41,north,1
67.9,37624.30,0.4243,3364.94,north,1
28.5,78474.94,2.1617,6620.97,east,1
60.3,62485.98,-0.8208,3937.09,east,0
55.4,38609.80,0.2934,928.37,south,0
64.8,60500.57,0.1503,3845.61,west,1
66.1,37253.25,-0.6730,6451.07,south,0
30.3,8000.00,0.2893,2332.52,north,0
65.9,82434.85,1.2498,7355.63,east,1
39.0,81766.23,,8252.65,west,1
53.3,33924.82,0.4478,6921.26,north,0
67.6,47605.42,0.9989,6782.93,west,1
49.0,64303.57,0.6485,4816.95,south,1
48.3,53647.84,-1.5833,6729.47,south,0
21.7,45115.82,0.2818,2898.60,west,0
49.0,51291.07,-0.3819,-1950.82,west,1
30.5,56221.90,1.2162,2975.37,west,0
38.2,50578.31,-0.1242,9441.43,north,0
37.6,64365.97,1.9474,8181.74,west,1
68.6,56377.31,-1.2201,1871.48,west,0
51.2,46815.69,0.4969,4395.25,north,1
55.7,60990.24,-0.8664,2899.82,north,1
27.0,30553.91,1.7597,1498.90,east,0
33.8,86635.79,1.5589,4061.62,south,1
63.6,29149.71,-0.9147,7417.04,east,0
24.3,59040.11,0.7487,5209.25,west,1
67.6,66672.01,-0.0400,4292.85,east,1
40.2,68014.72,-1.6086,-1465.29,east,1
38.3,65238.50,-1.0333,11601.87,west,0
44.8,83329.29,0.0996,1547.82,south,1
41.0,40235.36,0.5128,5090.24,north,1
42.5,59277.79,-0.3701,7477.83,east,0
40.0,63166.63,0.2933,5563.78,north,1
54.5,51574.89,0.3120,7526.11,east,1
32.4,49813.35,0.2863,-1950.98,north,1
26.7,83717.41,-1.1727,2378.71,west,1
40.6,47666.63,0.1381,2979.57,south,1
22.6,51880.36,0.5290,971.09,north,1
41.3,55529.03,-1.4776,264.94,west,0
43.7,56668.26,1.5279,7631.68,west,1
58.8,63414.07,1.4472,1174.36,south,1
23.7,56766.27,0.1628,8284.77,east,1
38.6,67213.41,2.0726,7690.59,north,1
58.6,62925.55,-0.7947,3951.51,west,0
35.6,69125.82,-0.9357,826.55,west,1
61.5,85138.81,-0.6163,3221.97,north,0
55.4,45274.93,-0.7078,2837.86,north,0
20.2,90171.29,1.8321,3025.16,east,1
38.0,52386.72,0.0502,2658.32,west,1
57.9,72437.04,-0.0541,5137.71,north,0
45.4,63347.89,0.3637,4117.02,south,1
53.0,55126.62,1.5796,4816.95,north,1
69.5,25171.00,0.1694,4905.49,west,0
53.1,89432.31,-0.3710,8643.23,south,0
46.4,46839.90,0.2722,11008.95,north,0
62.0,46283.16,1.2514,5036.14,north,1
40.4,79537.60,-0.1978,4745.23,south,0
18.5,61793.67,1.4033,4506.89,north,1
32.2,94603.93,0.3071,7863.58,south,1
48.9,90654.46,-0.1713,7068.43,east,1
67.3,73160.30,0.4920,5321.14,east,1
49.6,64955.69,1.9621,4559.02,west,1
32.8,74119.02,-0.2375,6709.09,west,1
69.6,36782.87,1.3687,8120.86,south,0
38.8,63503.06,0.5637,3690.69,west,0
29.8,63068.54,0.1608,6275.93,north,1
46.8,51960.38,,-427.32,north,0
35.9,64974.38,0.8170,2995.24,north,1
23.8,34210.83,0.6143,6424.61,west,0
55.1,76597.24,0.3731,265.04,east,1
54.0,83502.86,0.6566,475.10,north,1
68.6,37183.17,-0.8472,5742.51,east,0
25.1,63011.13,-0.6406,-908.47,south,0
65.3,88116.41,-0.9843,4026.36,west,1
59.5,67909.96,-0.3358,11212.59,west,0
31.2,41920.56,-0.2035,6040.71,west,0
42.9,42696.92,-0.3592,10242.51,north,0
50.8,75679.28,0.5329,9661.46,south,1
34.4,93242.17,-0.9309,2728.12,east,1
23.6,40944.10,-0.2348,4400.66,east,0
61.5,61058.37,0.8614,6120.36,east,1
26.6,46484.74,1.6695,8297.81,north,0
43.5,55285.93,0.0581,9291.81,west,0
40.8,65907.11,1.1913,7326.74,west,1
65.0,59633.32,1.3599,6008.51,south,1
47.1,48102.78,-0.9989,1851.59,west,0
40.1,98029.85,0.2444,8149.24,east,1
68.8,57538.03,-1.0289,3276.09,east,0
36.3,57118.47,-0.3779,7962.88,south,0
55.8,80212.12,0.4072,9010.70,west,1
30.2,60585.04,-1.2450,683.89,east,1
57.4,56742.76,0.5301,11048.35,west,0
57.1,77331.91,-0.1332,4439.31,east,1
61.1,41872.19,-0.2339,8249.71,north,1
43.2,73734.93,,7847.80,west,1
29.6,78775.04,-0.8066,10590.49,north,1
50.9,72197.49,-1.6653,8573.80,west,0
65.3,57169.15,0.0324,9925.93,north,0
34.1,,-0.7059,7546.51,north,0
19.0,29689.04,-0.1924,2672.74,north,0
27.6,58030.05,-1.0812,4476.77,north,0
66.5,65521.80,-0.9213,7102.23,south,0
18.3,75841.09,-1.0113,7890.21,north,1
20.8,62887.44,-1.2598,5481.55,north,1
23.1,53406.18,-0.8013,2890.14,east,0
64.4,45387.57,-0.7725,1277.72,north,0
37.9,59533.98,0.0260,5300.64,west,0
54.0,62749.51,3.1135,14057.09,west,1
54.7,81932.94,-0.6098,4677.31,east,0
40.6,60504.99,-1.5655,3572.68,east,0
56.1,51417.06,0.5666,6860.26,north,1
42.0,58432.35,-1.2167,7237.78,east,0
46.2,51730.49,-0.8811,5433.60,north,0
34.0,56157.23,-0.3423,-964.37,east,1
18.1,20999.52,0.0356,3002.79,east,0
48.9,31947.52,0.0630,3156.90,east,0
31.8,39052.08,0.2326,6920.85,west,0
32.3,68637.13,-0.1228,3162.45,east,1
63.7,58943.68,1.0798,4347.70,north,1
36.8,62952.54,0.8166,1724.00,north,1
23.3,81041.82,-0.5424,3386.10,west,1
50.8,41759.99,-0.2194,11672.71,east,0
46.0,80688.47,-1.3400,7539.80,east,0
21.0,67176.87,0.6384,6333.12,north,1
36.1,47610.49,-0.2132,2524.00,east,0
49.8,86839.08,1.8589,1388.26,south,1
32.5,34925.83,,8128.54,east,0
69.3,40257.77,1.4776,5023.24,south,0
59.5,56614.84,-0.9123,6843.88,north,0
44.2,67532.15,-1.6613,5954.18,south,0
65.6,56911.20,-0.8529,5435.68,east,0
19.8,22308.10,0.3230,-2380.94,east,0
29.7,55004.86,0.9848,7775.73,east,0
65.6,58816.29,-0.8707,10343.79,east,0
44.5,105593.44,0.9350,5292.55,north,1
26.9,84755.14,-0.5255,4550.53,north,1
47.6,62500.39,-0.5172,5722.86,south,0
56.0,40900.51,-0.3095,4308.01,east,1
49.4,66392.08,1.6037,-420.40,east,1
20.4,39560.49,0.1634,3993.79,east,0
19.9,63913.18,,5042.38,west,1
39.2,66824.28,-1.4945,8257.98,north,1
18.8,53175.87,0.1473,2128.76,west,0
22.4,64740.39,0.2574,4132.66,north,0
51.4,54431.11,1.5817,5135.82,east,1
40.8,50147.72,-0.8679,6480.09,east,0
22.4,87581.45,-0.7073,10905.21,south,0
63.6,70628.69,-0.9152,7002.12,east,0
37.2,54835.77,-0.6539,7056.13,east,0
63.9,46657.91,0.6398,1493.72,east,0
49.7,63444.97,-0.7973,9890.20,north,0
50.3,70366.29,1.2310,-72.96,south,1
40.0,75425.82,0.0140,9146.91,north,1
52.9,86482.04,-0.9117,7711.09,south,0
30.7,68488.69,-0.6568,5404.00,east,1
31.4,40396.57,-1.3631,1934.48,east,0
63.5,96356.26,-1.4402,6712.98,north,0
28.6,80907.95,1.1056,3686.18,west,1
38.1,75053.64,0.8396,9163.66,north,1
56.7,84034.25,-0.9832,-3688.94,west,0
35.2,33824.52,-0.4641,5356.43,south,0
37.0,53649.43,1.5465,-2763.88,west,0
65.3,51187.07,-0.7335,5324.01,west,0
28.7,81410.18,0.1928,4165.13,east,1
30.5,39304.66,0.4719,7624.91,west,0
64.1,54546.85,-0.2209,1660.31,east,0
32.3,87234.47,-0.2101,2127.71,east,1
35.2,71771.26,-0.3572,-1399.02,west,1
63.9,53429.55,0.0888,3732.10,north,1
34.7,93658.13,-1.5566,5590.97,east,1
69.8,,0.0187,4326.86,east,0
60.7,68303.04,0.1492,2148.56,east,1
62.0,56214.21,,4403.48,north,0
29.7,69321.19,0.4123,6754.91,south,1
29.3,55354.24,-0.9418,5983.53,east,1
57.1,45404.19,-2.5987,-845.42,west,0
61.0,64031.44,-1.9292,3557.38,north,0
29.7,36864.33,0.0624,2382.06,south,0
28.7,69665.87,0.5169,-3292.37,west,1
30.7,54569.13,-0.4522,6861.37,south,0
25.2,76611.47,-1.4570,6025.61,north,1
39.9,52290.09,,1925.14,west,1
44.2,48301.49,0.8628,6636.31,north,1
50.7,67316.20,-0.0807,5783.65,south,1
20.9,82136.47,-1.4763,3602.18,south,0
28.0,23462.23,0.4208,5977.17,east,0
24.1,62339.18,,4404.40,west,1
32.0,71331.04,-0.2078,2977.21,south,1
27.7,34997.34,0.0220,8153.47,north,0
66.7,44588.76,0.5113,336.50,north,1
37.4,71624.42,-0.1446,10779.77,north,1
25.2,45539.65,-0.9812,5808.53,west,0
52.7,48885.15,-0.1471,3787.12,east,1
68.6,90680.50,0.0917,6334.75,east,1
59.3,43474.58,1.1163,2229.96,north,1
51.7,44881.45,-1.2385,3827.96,north,0
37.7,19143.82,-0.1754,11048.67,south,0
39.0,40767.93,-0.8979,6472.65,north,0
33.7,38355.38,0.2235,4570.80,south,0
59.9,90622.16,-0.5742,4588.01,west,1
59.8,81780.47,-3.0544,7827.32,east,0
43.4,37749.84,0.8920,7828.36,south,1
62.8,95068.74,-0.6896,4071.00,south,1
51.9,73854.62,-1.1109,8627.37,east,0
53.6,,-1.5172,5001.27,north,0
32.0,74528.10,-1.0877,4925.56,east,1
30.6,66940.93,-1.3113,7347.92,north,1
29.8,46604.80,-0.1844,2848.41,east,1
65.5,28964.24,0.0997,372.52,west,0
59.6,44035.63,-0.1189,4610.06,east,0
64.8,60075.56,0.3080,7713.42,west,1
60.8,53842.11,-0.8572,4166.32,west,0
59.9,47041.27,0.5478,7716.70,north,1
40.7,77459.96,-0.1450,8719.85,west,0
57.8,41271.97,0.3915,4028.51,west,0
26.7,75973.36,0.5588,5095.00,west,1
52.1,51602.60,-0.4026,4659.70,east,0
20.2,62093.46,1.1710,7045.67,north,1
68.2,40270.24,0.7399,6558.48,west,1
63.7,60002.78,-0.4420,5652.12,north,0
26.6,46263.61,1.6797,9212.65,south,0
58.0,29176.52,1.5878,6280.64,north,1
60.8,59799.97,-1.5428,5949.25,north,1
20.2,59231.81,-2.2387,2883.47,east,1
47.4,74852.91,,5322.89,south,0
39.8,65180.35,0.4155,9129.34,west,1
50.2,42145.72,0.8757,7231.05,north,1
64.1,49253.29,0.6103,5456.46,south,0
55.6,16050.99,-0.0508,4831.31,west,0
29.0,40256.09,0.9088,2328.41,west,0
46.8,83155.05,0.6605,2932.80,south,1
47.2,87014.46,-0.4643,8203.91,west,0
18.6,73661.70,0.1446,5204.01,west,1
24.9,65494.01,1.0050,5391.14,north,1
36.7,70550.70,-0.6578,8935.16,north,1
27.3,68758.90,-0.6469,3883.73,south,1
30.3,29341.31,-0.8496,3693.25,south,0
53.2,44627.65,1.3945,9407.62,south,0
68.0,81155.58,0.6238,7016.11,east,1
41.8,81069.27,0.7931,389.23,south,1
51.6,64380.03,-0.3943,5096.30,south,0
57.6,54606.31,-0.0574,2797.20,east,1
53.0,53278.22,1.1556,3623.91,south,1
52.2,50458.68,-0.3019,4440.65,south,0
18.1,43658.22,1.1258,241.42,east,0
63.2,25891.98,-0.0485,2984.77,east,0
26.4,62752.95,-0.0510,10591.74,west,1
27.4,,0.5124,4534.17,north,0
44.5,56299.21,0.8097,3716.21,west,1
48.5,90562.64,1.6850,8021.69,west,1
57.3,70619.64,-0.3643,1062.76,west,1
33.2,47626.30,1.6196,4461.35,east,0
67.1,70416.03,-0.7671,9014.40,north,0
50.7,33363.73,-0.8631,5172.94,south,0
61.9,78790.89,-2.2048,6168.71,west,0
42.8,64780.75,0.7956,4498.79,east,1
21.7,56653.35,1.4190,6200.13,east,0
18.6,70253.56,-1.1925,7259.01,south,0
51.3,85981.84,-0.3393,4654.96,east,1
40.2,51845.48,-0.2741,5476.84,west,0
40.9,42528.39,-1.5383,5909.73,east,0
35.0,97702.33,0.0456,-520.99,west,1
27.3,60371.55,0.2698,7892.28,east,1
42.6,86674.88,-0.5102,10607.92,west,1
31.2,48069.24,-1.0160,7625.91,west,0
64.4,66824.62,0.1089,5884.12,west,0
27.3,48681.46,0.5595,4078.61,north,0
68.3,71364.81,-1.3995,6268.35,west,0
62.7,55167.85,-0.1182,11034.61,south,1
37.9,48160.69,0.5256,9628.67,north,1
58.2,87706.79,-2.7536,3117.96,west,1
48.2,66130.10,0.2944,9742.26,north,1
42.2,23938.71,1.6553,3118.61,west,0
60.2,55887.40,-1.2720,3280.68,south,0
61.2,43736.98,1.2551,4774.27,east,1
28.5,38369.46,-0.3066,7078.34,west,0
65.1,49675.85,0.5710,4537.63,east,1
19.7,51560.42,-0.1747,8185.09,north,0
18.3,60661.78,-1.1331,6130.59,south,0
43.2,45925.74,-1.6895,9907.94,north,1
33.7,26871.80,2.3098,1093.55,north,0
40.0,50511.57,-1.3240,5565.62,east,0
42.9,75744.60,-0.2824,7203.91,west,0
42.4,35705.41,1.3747,9809.32,south,0
65.2,71090.99,0.2794,-989.73,north,1
65.7,68239.58,0.1537,4532.70,west,1
36.0,52058.20,-1.9824,-660.80,north,1
33.0,65571.14,-0.6201,6528.38,south,0
52.0,46679.46,-1.3159,3575.83,south,0
28.3,52906.66,-1.7678,6215.95,west,0
38.8,41813.83,0.3386,8246.69,west,0
55.3,68347.36,0.7958,7830.95,east,1
18.3,84510.72,-0.7680,4632.17,west,0
58.1,47917.07,-0.6505,7082.17,south,0
56.2,81414.23,0.4052,14479.58,west,1
38.1,21909.69,0.8446,3807.52,south,0
30.9,44216.83,-1.0469,6953.63,south,0
46.1,41948.33,1.1287,3798.60,south,0
33.4,90796.38,0.9010,7767.08,west,1
60.7,49464.92,-0.0106,2881.79,north,1
48.7,73963.09,-1.1008,7066.72,north,0
34.0,23391.64,0.5396,862.41,west,0
60.0,62068.70,0.6602,5852.62,east,1
49.6,70147.67,1.7049,12767.86,west,0
24.9,59359.61,-0.6018,1886.11,south,0
39.5,11287.72,1.5352,3542.02,south,0
43.5,63184.93,-0.3595,8027.08,south,1
67.1,74537.13,0.5017,2013.04,north,1
34.7,83668.64,-0.1243,-1660.81,south,1
41.3,67154.49,0.0679,357.48,west,1
68.8,29772.39,1.4229,5868.95,east,0
40.2,56271.48,-0.6827,8564.75,south,0
61.0,76202.99,0.7977,5566.17,east,1
23.0,45351.49,-0.2764,5488.21,east,0
38.5,70139.36,-0.0492,8512.68,north,0
27.6,51434.09,-0.7150,5179.08,west,0
64.0,61668.00,0.1820,9294.60,west,0
46.7,73598.88,-1.9672,9727.02,north,1
29.4,47304.58,-0.2672,4352.50,north,1
22.8,111369.28,0.9781,9091.65,south,1
39.9,62733.50,0.8113,7394.30,west,1
23.0,66161.60,-1.6037,4927.12,east,1
43.2,46708.76,-1.1118,5237.46,west,0
55.9,61123.14,-0.4175,8513.47,south,0
34.1,55194.60,1.8244,1606.78,south,1
26.7,33813.26,-0.4311,543.77,east,0
36.8,32511.68,-0.0208,8769.01,north,0
26.6,65156.92,-0.2524,11128.26,south,0
61.9,58427.56,0.2869,6123.33,west,0
23.0,12752.67,-0.9047,8381.53,west,0
56.5,21465.59,0.2431,406.34,south,0
35.4,54457.43,0.4564,1320.52,west,0
55.9,58766.51,1.0134,3638.06,west,1
58.1,70927.25,-0.8756,4204.27,south,0
25.0,37725.90,0.8763,5746.22,east,0
57.3,70644.62,1.8794,3837.78,west,1
67.2,54468.47,0.7668,5051.17,west,1
47.5,50876.18,0.6644,4685.32,south,1
51.5,57452.31,-2.4099,7096.31,south,0
34.8,77730.49,1.3077,8464.85,west,1
27.1,70031.01,1.8765,7891.10,west,1
56.7,76001.46,1.1930,9442.41,north,1
60.7,47625.22,0.4909,4685.73,south,0
28.7,54889.99,0.8102,3884.84,north,1
23.9,39077.36,2.9499,-376.75,south,0
36.3,50039.36,-0.7072,220.53,south,0
50.6,52864.44,-0.4035,7650.23,east,0
37.0,51619.04,1.0791,6671.36,south,0
68.1,72834.30,0.2466,5349.86,south,1
59.2,67652.80,-2.1355,4277.56,west,0
65.6,73664.93,0.2148,1520.98,west,1
49.2,62307.88,0.3369,-1378.27,east,0
57.3,79306.09,-0.9264,3448.21,north,1
67.5,62046.70,0.3692,4433.03,east,1
19.9,77379.95,0.2373,-2525.22,west,1
47.9,69053.34,-1.7830,9160.24,west,0
27.7,73233.38,0.5037,3159.81,east,1
59.3,58794.54,2.1192,6497.84,west,1
30.1,37703.83,1.7207,9113.54,east,0
56.6,33994.13,,9704.20,north,0
35.3,95232.87,-1.3117,4265.35,east,1
51.9,66981.12,0.0538,8098.68,east,0
53.3,67982.22,0.2725,7922.08,east,1
65.3,56995.81,-1.3291,5363.18,south,0
63.4,51746.34,-0.7385,6157.52,east,0
40.8,111691.93,1.3398,2536.99,west,1
53.8,39841.68,0.2355,5971.68,north,0
27.5,58870.76,1.0218,3196.63,south,0
23.1,59075.87,-0.0372,4522.44,north,1
55.1,39642.20,1.0109,5496.16,west,0
65.2,37108.77,-0.5307,8025.12,west,0
56.8,47343.03,-0.5189,4464.90,west,0
44.9,53811.72,-0.9466,4376.90,east,0
50.7,51258.85,-1.9069,3916.29,north,0
56.0,74638.21,-0.3995,13427.87,north,0
47.6,38783.78,-1.3505,3915.71,east,0
36.9,67284.91,-0.4720,6596.74,west,0
62.2,86434.98,,639.79,south,0
37.2,76073.28,0.1634,5329.54,east,1
65.0,39494.19,0.3812,1554.84,west,1
59.6,8000.00,-0.3996,3477.18,east,0
59.2,75215.94,-0.0662,7424.29,east,1
61.4,68941.14,1.1375,10379.74,east,1
69.3,49458.15,-0.1625,5691.18,east,1
69.5,83052.03,0.0175,7011.96,south,1
44.1,52718.30,-2.4403,5712.06,east,0
37.6,61943.10,-1.1058,3839.57,north,0
56.1,41313.39,1.0760,5426.93,west,1
68.3,65743.60,-0.8705,8121.72,south,0
50.8,52255.23,-1.0809,5789.90,north,0
19.3,50937.01,0.9486,4027.19,east,1
20.0,79437.42,-1.2310,3745.75,east,1
42.1,63859.82,0.9708,6628.09,east,1
59.0,33080.90,-0.1128,4186.02,west,0
64.1,72447.39,-0.6375,7970.81,south,1
37.5,75058.55,-2.0518,932.06,west,0
44.9,45020.71,1.3031,7479.10,south,1
44.7,52926.41,-1.8223,2715.26,south,0
22.9,60968.66,-1.2406,4949.45,south,0
18.0,55511.17,0.7658,11572.78,south,1
45.2,62230.02,-1.2523,8325.09,north,0
44.2,71698.65,0.4869,3627.44,south,0
62.9,51148.06,-0.0552,4023.45,north,1
27.4,97454.19,-0.2891,7889.80,west,0
62.3,47186.25,-1.0719,8027.25,south,0
32.1,50299.39,-0.6770,5103.16,south,0
46.0,95439.25,0.2540,7451.40,east,1
54.8,102922.44,-0.9967,3924.45,south,0
25.6,60676.86,0.6082,-3125.31,south,0
67.2,56629.64,0.2180,8490.03,south,0
67.8,40687.59,0.5188,3703.10,north,1
68.4,80570.51,0.2098,6992.77,north,1
18.1,63116.80,0.5396,4664.03,north,1
51.5,44768.58,0.3581,4326.58,north,1
52.9,67306.63,0.8013,2494.13,east,1
63.8,84668.81,0.3548,7496.23,east,1
28.5,72343.51,0.3002,7721.91,west,1
24.4,99746.98,-0.9334,9004.52,north,1
60.1,80873.10,-1.7382,7316.15,east,0
31.6,67930.41,0.0296,6500.85,south,1
21.4,59410.02,0.9330,3619.06,north,1
22.8,69902.23,-0.9464,5332.26,east,1
51.5,81912.13,-1.6023,6494.64,east,1
45.9,75457.05,-0.5659,-2336.82,west,1
56.9,78986.94,0.3364,1679.33,east,1
